API URL,Title,Name,Catalog URL,CDI Theme,Broken
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=icebridge-riegl-laser-altimeter-l2-geolocated-surface-elevation-triplets,IceBridge Riegl Laser Altimeter L2 Geolocated Surface Elevation Triplets,icebridge-riegl-laser-altimeter-l2-geolocated-surface-elevation-triplets,https://catalog.data.gov/dataset/icebridge-riegl-laser-altimeter-l2-geolocated-surface-elevation-triplets,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
https://catalog.data.gov/api/3/action/package_show?id=icebridge-sander-airgrav-l1b-geolocated-free-air-gravity-anomalies-v001,IceBridge Sander AIRGrav L1B Geolocated Free Air Gravity Anomalies V001,icebridge-sander-airgrav-l1b-geolocated-free-air-gravity-anomalies-v001,https://catalog.data.gov/dataset/icebridge-sander-airgrav-l1b-geolocated-free-air-gravity-anomalies-v001,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
https://catalog.data.gov/api/3/action/package_show?id=icebridge-sander-airgrav-l4-bathymetry-v001,IceBridge Sander AIRGrav L4 Bathymetry V001,icebridge-sander-airgrav-l4-bathymetry-v001,https://catalog.data.gov/dataset/icebridge-sander-airgrav-l4-bathymetry-v001,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=icebridge-scintrex-cs-3-cesium-magnetometer-l0-raw-magnetic-field,IceBridge Scintrex CS-3 Cesium Magnetometer L0 Raw Magnetic Field,icebridge-scintrex-cs-3-cesium-magnetometer-l0-raw-magnetic-field,https://catalog.data.gov/dataset/icebridge-scintrex-cs-3-cesium-magnetometer-l0-raw-magnetic-field,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=icebridge-scintrex-cs-3-cesium-magnetometer-l1b-geolocated-magnetic-anomalies,IceBridge Scintrex CS-3 Cesium Magnetometer L1B Geolocated Magnetic Anomalies,icebridge-scintrex-cs-3-cesium-magnetometer-l1b-geolocated-magnetic-anomalies,https://catalog.data.gov/dataset/icebridge-scintrex-cs-3-cesium-magnetometer-l1b-geolocated-magnetic-anomalies,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
https://catalog.data.gov/api/3/action/package_show?id=icebridge-snow-radar-l1b-geolocated-radar-echo-strength-profiles-v002,IceBridge Snow Radar L1B Geolocated Radar Echo Strength Profiles V002,icebridge-snow-radar-l1b-geolocated-radar-echo-strength-profiles-v002,https://catalog.data.gov/dataset/icebridge-snow-radar-l1b-geolocated-radar-echo-strength-profiles-v002,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=icebridge-uaf-lidar-profiler-l1b-geolocated-surface-elevation-triplets,IceBridge UAF Lidar Profiler L1B Geolocated Surface Elevation Triplets,icebridge-uaf-lidar-profiler-l1b-geolocated-surface-elevation-triplets,https://catalog.data.gov/dataset/icebridge-uaf-lidar-profiler-l1b-geolocated-surface-elevation-triplets,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=icebridge-uaf-lidar-scanner-l1b-geolocated-surface-elevation-triplets,IceBridge UAF Lidar Scanner L1B Geolocated Surface Elevation Triplets,icebridge-uaf-lidar-scanner-l1b-geolocated-surface-elevation-triplets,https://catalog.data.gov/dataset/icebridge-uaf-lidar-scanner-l1b-geolocated-surface-elevation-triplets,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
https://catalog.data.gov/api/3/action/package_show?id=islscp-ii-atmospheric-carbon-dioxide-consumption-by-continental-erosion,ISLSCP II Atmospheric Carbon Dioxide Consumption by Continental Erosion,islscp-ii-atmospheric-carbon-dioxide-consumption-by-continental-erosion,https://catalog.data.gov/dataset/islscp-ii-atmospheric-carbon-dioxide-consumption-by-continental-erosion,"['Arctic', 'Permafrost and Arctic Landscapes', 'Arctic Peoples and Ecosystems']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=measures-global-record-of-daily-landscape-freeze-thaw-status,MEaSUREs Global Record of Daily Landscape Freeze/Thaw Status,measures-global-record-of-daily-landscape-freeze-thaw-status,https://catalog.data.gov/dataset/measures-global-record-of-daily-landscape-freeze-thaw-status,"['Arctic', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events', 'Permafrost and Arctic Landscapes']",
https://catalog.data.gov/api/3/action/package_show?id=misr-level-1b2-ellipsoid-data-v003,MISR Level 1B2 Ellipsoid Data V003,misr-level-1b2-ellipsoid-data-v003,https://catalog.data.gov/dataset/misr-level-1b2-ellipsoid-data-v003,"['Arctic', 'Permafrost and Arctic Landscapes']",
https://catalog.data.gov/api/3/action/package_show?id=misr-near-real-time-nrt-level-1b2-ellipsoid-data-v001,MISR Near Real Time (NRT) Level 1B2 Ellipsoid Data V001,misr-near-real-time-nrt-level-1b2-ellipsoid-data-v001,https://catalog.data.gov/dataset/misr-near-real-time-nrt-level-1b2-ellipsoid-data-v001,"['Arctic', 'Melting Glaciers, Snow and Ice', 'Permafrost and Arctic Landscapes']",
https://catalog.data.gov/api/3/action/package_show?id=modis-aqua-near-real-time-nrt-coarse-sea-ice-extent-5-min-l2-swath-5km,MODIS/Aqua Near Real Time (NRT) Coarse Sea Ice Extent 5-Min L2 Swath 5km,modis-aqua-near-real-time-nrt-coarse-sea-ice-extent-5-min-l2-swath-5km,https://catalog.data.gov/dataset/modis-aqua-near-real-time-nrt-coarse-sea-ice-extent-5-min-l2-swath-5km,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=modis-aqua-sea-ice-extent-and-ist-daily-l3-global-4km-ease-grid-day-v005,MODIS/Aqua Sea Ice Extent and IST Daily L3 Global 4km EASE-Grid Day V006,modis-aqua-sea-ice-extent-and-ist-daily-l3-global-4km-ease-grid-day-v006-bf226,https://catalog.data.gov/dataset/modis-aqua-sea-ice-extent-and-ist-daily-l3-global-4km-ease-grid-day-v006-bf226,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=modis-aqua-sea-ice-extent-daily-l3-global-1km-ease-grid-day-v005,MODIS/Aqua Sea Ice Extent Daily L3 Global 1km EASE-Grid Day V005,modis-aqua-sea-ice-extent-daily-l3-global-1km-ease-grid-day-v005,https://catalog.data.gov/dataset/modis-aqua-sea-ice-extent-daily-l3-global-1km-ease-grid-day-v005,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Permafrost and Arctic Landscapes', 'Arctic-Global Teleconnections']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=modis-terra-sea-ice-extent-and-ist-daily-l3-global-4km-ease-grid-day-v005,MODIS/Terra Sea Ice Extent and IST Daily L3 Global 4km EASE-Grid Day V005,modis-terra-sea-ice-extent-and-ist-daily-l3-global-4km-ease-grid-day-v005,https://catalog.data.gov/dataset/modis-terra-sea-ice-extent-and-ist-daily-l3-global-4km-ease-grid-day-v005,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Permafrost and Arctic Landscapes', 'Arctic-Global Teleconnections']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=ncep-ncar-arctic-marine-rawinsonde-archive,NCEP/NCAR Arctic Marine Rawinsonde Archive,ncep-ncar-arctic-marine-rawinsonde-archive,https://catalog.data.gov/dataset/ncep-ncar-arctic-marine-rawinsonde-archive,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Arctic Weather and Extreme Events']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=near-real-time-ssm-i-ease-grid-daily-global-ice-concentration-and-snow-extent-v002,Near Real-Time SSM/I EASE-Grid Daily Global Ice Concentration and Snow Extent V002,near-real-time-ssm-i-ease-grid-daily-global-ice-concentration-and-snow-extent-v002,https://catalog.data.gov/dataset/near-real-time-ssm-i-ease-grid-daily-global-ice-concentration-and-snow-extent-v002,"['Arctic', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events', 'Permafrost and Arctic Landscapes']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nimbus-7-smmr-derived-monthly-global-snow-cover-and-snow-depth,Nimbus-7 SMMR Derived Monthly Global Snow Cover and Snow Depth,nimbus-7-smmr-derived-monthly-global-snow-cover-and-snow-depth,https://catalog.data.gov/dataset/nimbus-7-smmr-derived-monthly-global-snow-cover-and-snow-depth,"['Arctic', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events', 'Permafrost and Arctic Landscapes']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=nimbus-7-smmr-polar-gridded-radiances-and-sea-ice-concentrations,Nimbus-7 SMMR Polar Gridded Radiances and Sea Ice Concentrations,nimbus-7-smmr-polar-gridded-radiances-and-sea-ice-concentrations,https://catalog.data.gov/dataset/nimbus-7-smmr-polar-gridded-radiances-and-sea-ice-concentrations,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=northern-hemisphere-ease-grid-2-0-weekly-snow-cover-and-sea-ice-extent,Northern Hemisphere EASE-Grid 2.0 Weekly Snow Cover and Sea Ice Extent,northern-hemisphere-ease-grid-2-0-weekly-snow-cover-and-sea-ice-extent,https://catalog.data.gov/dataset/northern-hemisphere-ease-grid-2-0-weekly-snow-cover-and-sea-ice-extent,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice', 'Arctic Weather and Extreme Events']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=polar-pathfinder-daily-25-km-ease-grid-sea-ice-motion-vectors,Polar Pathfinder Daily 25 km EASE-Grid Sea Ice Motion Vectors,polar-pathfinder-daily-25-km-ease-grid-sea-ice-motion-vectors,https://catalog.data.gov/dataset/polar-pathfinder-daily-25-km-ease-grid-sea-ice-motion-vectors,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=satellite-observations-of-arctic-change,Satellite Observations of Arctic Change,satellite-observations-of-arctic-change,https://catalog.data.gov/dataset/satellite-observations-of-arctic-change,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=sea-ice-concentrations-from-nimbus-7-smmr-and-dmsp-ssm-i-ssmis-passive-microwave-data,Sea Ice Concentrations from Nimbus-7 SMMR and DMSP SSM/I-SSMIS Passive Microwave Data,sea-ice-concentrations-from-nimbus-7-smmr-and-dmsp-ssm-i-ssmis-passive-microwave-data,https://catalog.data.gov/dataset/sea-ice-concentrations-from-nimbus-7-smmr-and-dmsp-ssm-i-ssmis-passive-microwave-data,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=amsr-e-aqua-daily-l3-25-km-tb-and-sea-ice-concentration-polar-grids-v003,AMSR-E/Aqua Daily L3 25 km Tb and Sea Ice Concentration Polar Grids V003,amsr-e-aqua-daily-l3-25-km-tb-and-sea-ice-concentration-polar-grids-v003,https://catalog.data.gov/dataset/amsr-e-aqua-daily-l3-25-km-tb-and-sea-ice-concentration-polar-grids-v003,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=glas-icesat-l1b-global-elevation-data-v034,GLAS/ICESat L1B Global Elevation Data V034,glas-icesat-l1b-global-elevation-data-v034,https://catalog.data.gov/dataset/glas-icesat-l1b-global-elevation-data-v034,"['Arctic', 'Melting Glaciers, Snow and Ice', 'Permafrost and Arctic Landscapes']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=glas-icesat-l2-sea-ice-altimetry-data-v034,GLAS/ICESat L2 Sea Ice Altimetry Data V034,glas-icesat-l2-sea-ice-altimetry-data-v034,https://catalog.data.gov/dataset/glas-icesat-l2-sea-ice-altimetry-data-v034,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=amsr-e-aqua-daily-global-quarter-degree-gridded-brightness-temperatures,AMSR-E/Aqua Daily Global Quarter-Degree Gridded Brightness Temperatures,amsr-e-aqua-daily-global-quarter-degree-gridded-brightness-temperatures,https://catalog.data.gov/dataset/amsr-e-aqua-daily-global-quarter-degree-gridded-brightness-temperatures,"['Arctic', 'Melting Glaciers, Snow and Ice', 'Permafrost and Arctic Landscapes']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=greenland-climate-network-gc-net-radiation-for-arctic-system-reanalysis,Greenland Climate Network (GC-Net) Radiation for Arctic System Reanalysis,greenland-climate-network-gc-net-radiation-for-arctic-system-reanalysis,https://catalog.data.gov/dataset/greenland-climate-network-gc-net-radiation-for-arctic-system-reanalysis,"['Arctic', 'Melting Glaciers, Snow and Ice']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=historical-arctic-and-antarctic-surface-observational-data,Historical Arctic and Antarctic Surface Observational Data,historical-arctic-and-antarctic-surface-observational-data,https://catalog.data.gov/dataset/historical-arctic-and-antarctic-surface-observational-data,"['Arctic', 'Arctic Weather and Extreme Events']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=snow-melt-onset-over-arctic-sea-ice-from-smmr-and-ssm-i-brightness-temperatures,Snow Melt Onset Over Arctic Sea Ice from SMMR and SSM/I Brightness Temperatures,snow-melt-onset-over-arctic-sea-ice-from-smmr-and-ssm-i-brightness-temperatures,https://catalog.data.gov/dataset/snow-melt-onset-over-arctic-sea-ice-from-smmr-and-ssm-i-brightness-temperatures,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Melting Glaciers, Snow and Ice']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=average-annual-precipitation-prism-model-1961-1990,"United States Average Annual Precipitation, 1961-1990 - Direct Download",average-annual-precipitation-prism-model-1961-1990,https://catalog.data.gov/dataset/average-annual-precipitation-prism-model-1961-1990,"['Ecosystem Vulnerability', 'Atmospheric, Earth and Ocean Sciences', 'Human Health']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=aerial-image-of-alaskas-arctic-coastal-plain-1955,Aerial Image of Alaska's Arctic Coastal Plain; 1955,aerial-image-of-alaskas-arctic-coastal-plain-1955,https://catalog.data.gov/dataset/aerial-image-of-alaskas-arctic-coastal-plain-1955,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Permafrost and Arctic Landscapes']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=aerial-images-of-alaskas-arctic-coastal-plain-1948-1949,"Aerial Images of Alaska's Arctic Coastal Plain; 1948, 1949",aerial-images-of-alaskas-arctic-coastal-plain-1948-1949,https://catalog.data.gov/dataset/aerial-images-of-alaskas-arctic-coastal-plain-1948-1949,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Permafrost and Arctic Landscapes']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=aerial-images-of-alaskas-arctic-coastal-plain-1974-1979,Aerial Images of Alaska's Arctic Coastal Plain; 1974-1979,aerial-images-of-alaskas-arctic-coastal-plain-1974-1979,https://catalog.data.gov/dataset/aerial-images-of-alaskas-arctic-coastal-plain-1974-1979,"['Arctic', 'Arctic Ocean, Sea Ice and Coasts', 'Permafrost and Arctic Landscapes']",
BROKEN: https://catalog.data.gov/api/3/action/package_show?id=usgs-map-service-national-shoreline-change-long-term-shoreline-change-rates,USGS Map service: National Shoreline Change - Long-Term Shoreline Change Rates,usgs-map-service-national-shoreline-change-long-term-shoreline-change-rates,https://catalog.data.gov/dataset/usgs-map-service-national-shoreline-change-long-term-shoreline-change-rates,"['Coastal Flooding', 'Ecosystem Vulnerability', 'Atmospheric, Earth and Ocean Sciences', 'Energy Infrastructure']",
https://catalog.data.gov/api/3/action/package_show?id=bias-corrected-spatially-downscaled-monthly-cmip5-climate-projections,Bias Corrected Spatially Downscaled Monthly CMIP5 Climate Projections,bias-corrected-spatially-downscaled-monthly-cmip5-climate-projections,https://catalog.data.gov/dataset/bias-corrected-spatially-downscaled-monthly-cmip5-climate-projections,"['Human Health', 'Water']",
https://catalog.data.gov/api/3/action/package_show?id=the-national-geochemical-survey-database-and-documentation,The National Geochemical Survey - database and documentation,the-national-geochemical-survey-database-and-documentation,https://catalog.data.gov/dataset/the-national-geochemical-survey-database-and-documentation,"['Ecosystem Vulnerability', 'Atmospheric, Earth and Ocean Sciences']",
https://catalog.data.gov/api/3/action/package_show?id=epa-office-of-water-ow-tmdls-on-impaired-waters-nhdplus-indexed-dataset,EPA Office of Water (OW): TMDLs on Impaired Waters NHDPlus Indexed Dataset,epa-office-of-water-ow-tmdls-on-impaired-waters-nhdplus-indexed-dataset,https://catalog.data.gov/dataset/epa-office-of-water-ow-tmdls-on-impaired-waters-nhdplus-indexed-dataset,Water,
